"","Id","MSSubClass","MSZoning","LotArea","Street","LotConfig","Neighborhood","BldgType","OverallQual","YearBuilt","ExterCond","BsmtCond","CentralAir","GrLivArea","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","GarageQual","PoolArea","SalePrice"
"1304",1304,20,"RL",8688,1,"Inside","Ostend","1Fam",7,2005,3,3,1,1616,4,7,7,0,3,0,232000
"1305",1305,160,"RM",3363,1,"Inside","Bruges","TwnhsE",7,2004,3,3,1,1708,4,7,3,0,3,0,130000
"1306",1306,20,"RL",13173,1,"Corner","Uccle","1Fam",9,2006,3,3,1,1652,5,6,7,2,3,0,325000
"1307",1307,120,"RL",6955,1,"Inside","Uccle","TwnhsE",7,2005,3,3,1,1368,4,6,7,1,3,0,202500
"1308",1308,20,"RL",8072,1,"Inside","Schaerbeek","1Fam",5,1994,4,4,1,990,3,5,7,0,3,0,138000
"1309",1309,20,"RM",12000,1,"Inside","Hasselt","1Fam",5,1948,3,3,1,1122,4,6,7,0,3,0,147000
"1310",1310,20,"RL",7153,1,"Inside","Kortrijk","1Fam",6,1991,3,3,1,1294,4,6,7,0,3,0,179200
"1311",1311,20,"RL",17500,1,"Inside","Anderlecht","1Fam",7,1959,4,3,1,1902,5,7,7,2,3,0,335000
"1312",1312,20,"RL",8814,1,"Inside","Schaerbeek","1Fam",7,2005,3,3,1,1274,4,6,7,0,3,0,203000
"1313",1313,60,"RL",9572,1,"Inside","Aalst","1Fam",8,1990,3,3,1,2810,4,9,7,1,4,0,302000
"1315",1315,20,"RL",8190,1,"Inside","Bruges","1Fam",4,1954,3,3,1,948,3,5,7,1,3,0,119000
"1316",1316,60,"RL",11075,1,"Inside","Ixelles","1Fam",6,1969,3,3,1,2112,3,9,7,2,3,0,206900
"1317",1317,20,"RL",10226,1,"Inside","Schaerbeek","1Fam",8,2008,3,3,1,1630,5,8,7,1,3,0,295493
"1318",1318,120,"FV",4230,1,"Corner","Ostend","TwnhsE",7,2006,3,4,1,1352,4,5,7,1,3,0,208900
"1319",1319,20,"RL",14781,1,"CulDSac","Schaerbeek","1Fam",8,2001,3,3,1,1787,4,7,7,1,3,0,275000
"1320",1320,20,"RL",10215,1,"Inside","Bruges","1Fam",4,1954,3,3,1,948,3,5,7,0,3,0,111000
"1321",1321,20,"RL",8400,1,"Inside","Ixelles","1Fam",6,1957,3,3,1,1478,3,6,7,2,3,0,156500
"1322",1322,20,"RL",6627,1,"Corner","Liège","1Fam",3,1949,3,0,0,720,3,4,7,0,3,0,72500
"1324",1324,30,"RL",5330,1,"Inside","Liège","1Fam",4,1940,3,3,1,708,2,5,7,0,0,0,82500
"1325",1325,20,"RL",9986,1,"Inside","Ostend","1Fam",8,2006,3,3,1,1795,4,7,7,1,3,0,147000
"1326",1326,30,"RM",3636,1,"Inside","Leuven","1Fam",4,1922,3,2,0,796,3,5,7,0,0,0,55000
"1327",1327,30,"RH",4270,1,"Inside","Bruges","1Fam",3,1931,3,3,1,774,4,6,7,0,0,0,79000
"1328",1328,20,"RL",6600,1,"Inside","Mons","1Fam",5,1982,4,3,1,816,4,5,7,1,3,0,130500
"1329",1329,50,"RM",10440,1,"Corner","Hasselt","1Fam",6,1920,4,3,1,2792,3,8,4,2,2,0,256000
"1330",1330,60,"RL",9084,1,"Inside","Namur","1Fam",7,1998,3,3,1,1632,3,8,7,1,3,0,176500
"1331",1331,20,"RL",10000,1,"Inside","Ostend","1Fam",8,2006,3,4,1,1588,4,7,7,1,3,0,227000
"1332",1332,80,"RL",10780,1,"Inside","Schaerbeek","1Fam",5,1976,3,3,1,954,3,6,7,0,3,0,132500
"1333",1333,20,"RL",8877,1,"Inside","Bruges","1Fam",4,1938,3,3,1,816,3,3,7,1,2,0,100000
"1334",1334,50,"RM",7200,1,"Corner","Leuven","1Fam",5,1938,3,3,1,1360,4,6,7,0,3,0,125500
"1335",1335,160,"RM",2368,1,"Inside","Charleroi","TwnhsE",5,1970,3,3,1,1365,3,7,6,0,3,0,125000
"1336",1336,20,"RL",9650,1,"Inside","LaLouviere","1Fam",6,1977,3,3,1,1334,3,6,7,1,3,0,167900
"1339",1339,60,"RL",13450,1,"Corner","Schaerbeek","1Fam",7,2002,3,3,1,1861,4,8,7,0,3,0,200000
"1340",1340,20,"RL",9560,1,"Corner","Schaerbeek","1Fam",5,1972,4,3,1,864,3,5,7,0,3,0,128500
"1341",1341,20,"RL",8294,1,"Inside","Ixelles","1Fam",4,1971,3,3,1,872,3,5,7,0,3,0,123000
"1342",1342,20,"RL",13695,1,"Inside","Kortrijk","1Fam",6,2003,3,3,1,1114,4,6,7,0,3,0,155000
"1343",1343,60,"RL",9375,1,"Inside","Schaerbeek","1Fam",8,2002,3,3,1,2169,4,7,7,1,3,0,228500
"1344",1344,50,"RL",7558,1,"Inside","Anderlecht","1Fam",6,1928,3,3,1,1913,3,9,7,1,2,0,177000
"1345",1345,60,"RL",11103,1,"Corner","Schaerbeek","1Fam",7,2006,3,3,1,1456,4,8,7,1,3,0,155835
"1346",1346,30,"RM",6000,1,"Inside","Hasselt","1Fam",4,1920,3,3,1,960,2,5,7,0,3,0,108500
"1347",1347,20,"RL",20781,1,"CulDSac","LaLouviere","1Fam",7,1968,3,3,1,2156,3,9,7,1,4,0,262500
"1348",1348,20,"RL",15306,1,"Corner","Seraing","1Fam",8,2006,3,3,1,1776,4,7,7,1,3,0,283463
"1349",1349,20,"RL",16196,1,"Inside","Kortrijk","1Fam",7,1998,3,3,1,1494,4,5,7,1,3,0,215000
"1350",1350,70,"RM",5250,1,"Inside","Hasselt","1Fam",8,1872,4,2,0,2358,3,8,7,0,0,0,122000
"1351",1351,90,"RL",11643,1,"Inside","Ixelles","Duplex",5,1969,3,3,1,2634,3,12,7,0,3,0,200000
"1352",1352,60,"RL",9247,1,"Inside","Ixelles","1Fam",6,1962,3,3,1,1716,3,8,7,1,3,0,171000
"1353",1353,50,"RM",6000,1,"Inside","Liège","1Fam",6,1937,3,3,1,1176,3,4,7,0,3,0,134900
"1354",1354,50,"RL",14720,1,"CulDSac","Aalst","1Fam",8,1995,3,3,1,3238,4,9,7,1,3,0,410000
"1355",1355,60,"RL",10316,1,"Inside","Schaerbeek","1Fam",7,2000,3,3,1,1865,4,7,7,1,3,0,235000
"1356",1356,80,"RL",10192,1,"Inside","LaLouviere","1Fam",7,1968,3,3,1,1920,4,8,7,1,3,0,170000
"1358",1358,20,"RL",12537,1,"CulDSac","Ixelles","1Fam",5,1971,3,3,1,1078,3,6,7,1,3,0,149900
"1359",1359,160,"FV",2117,1,"Inside","Ostend","Twnhs",6,2000,3,3,1,1573,4,5,7,0,3,0,177500
"1360",1360,20,"RL",16737,1,"FR3","Uccle","1Fam",9,2004,3,3,1,1980,5,8,7,1,3,0,315000
"1361",1361,70,"RL",9842,1,"Inside","Genk","1Fam",5,1921,3,2,1,2601,3,8,7,0,3,0,189000
"1363",1363,50,"RL",12513,1,"FR2","Ixelles","1Fam",4,1920,4,2,1,1738,3,7,7,1,3,0,104900
"1364",1364,60,"RL",8499,1,"Inside","Namur","1Fam",6,2006,3,3,1,1412,4,6,7,1,3,0,156932
"1365",1365,160,"FV",3180,1,"Inside","Ostend","TwnhsE",7,2005,3,3,1,1200,4,4,7,0,3,0,144152
"1366",1366,60,"FV",7500,1,"Inside","Ostend","1Fam",7,2000,3,3,1,1674,4,7,7,0,3,0,216000
"1367",1367,60,"RL",9179,1,"Inside","Schaerbeek","1Fam",7,1999,3,3,1,1790,4,7,7,0,3,0,193000
"1368",1368,160,"RM",2665,1,"Inside","SintJansMolenbeek","TwnhsE",5,1977,3,3,1,1475,3,6,7,1,3,0,127000
"1369",1369,120,"RM",4435,1,"Inside","Schaerbeek","TwnhsE",6,2003,3,3,1,848,4,4,7,0,3,0,144000
"1370",1370,20,"RL",10635,1,"FR2","Schaerbeek","1Fam",8,2003,3,3,1,1668,4,8,7,1,3,0,232000
"1371",1371,50,"RL",5400,1,"Corner","Hasselt","1Fam",4,1920,3,3,1,1374,3,6,7,0,3,0,105000
"1372",1372,80,"RL",9600,1,"Inside","Ixelles","1Fam",6,1955,3,3,1,1661,4,8,7,1,3,0,165500
"1374",1374,20,"RL",11400,1,"Inside","Aalst","1Fam",10,2001,3,3,1,2633,5,8,7,2,3,0,466500
"1375",1375,60,"FV",10625,1,"Inside","Ostend","1Fam",7,2005,3,3,1,1958,4,9,7,1,3,0,250000
"1376",1376,20,"RL",10991,1,"Inside","Seraing","1Fam",8,2007,3,3,1,1571,4,7,7,1,3,0,239000
"1377",1377,30,"RL",6292,1,"Inside","Genk","1Fam",6,1930,3,3,0,790,3,4,7,0,2,0,91000
"1378",1378,50,"RL",10998,1,"Inside","Bruges","1Fam",5,1941,3,3,1,1604,3,6,5,0,3,0,117000
"1379",1379,160,"RM",1953,1,"Inside","Charleroi","Twnhs",6,1973,3,2,1,987,3,5,7,0,3,0,83000
"1380",1380,80,"RL",9735,1,"Inside","Seraing","1Fam",5,2006,3,3,1,1394,4,7,7,0,3,0,167500
"1381",1381,30,"RL",8212,1,"Inside","Bruges","1Fam",3,1914,2,2,0,864,3,5,7,0,3,0,58500
"1382",1382,20,"RL",12925,1,"Corner","Ixelles","1Fam",6,1970,3,3,1,2117,3,7,7,2,3,0,237500
"1383",1383,70,"RM",7200,1,"Corner","Hasselt","1Fam",7,1920,3,3,1,1762,4,8,7,0,3,0,157000
"1384",1384,30,"RL",25339,1,"Inside","SintNiklaas","1Fam",5,1918,4,3,1,1416,4,7,7,0,3,0,112000
"1385",1385,50,"RL",9060,1,"Inside","Bruges","1Fam",6,1939,3,3,1,1258,3,6,7,0,3,0,105000
"1386",1386,50,"RM",5436,1,"Inside","Leuven","1Fam",4,1922,4,3,1,1154,4,7,7,0,3,0,125500
"1387",1387,60,"RL",16692,1,"Inside","LaLouviere","1Fam",7,1978,3,3,1,2784,4,12,7,2,3,519,250000
"1389",1389,20,"RL",14892,1,"CulDSac","Namur","1Fam",9,2006,3,3,1,1746,5,7,7,2,3,0,377500
"1391",1391,20,"RL",9100,1,"Inside","Schaerbeek","1Fam",7,2000,3,3,1,1525,4,6,7,0,3,0,235000
"1392",1392,90,"RL",8944,1,"Inside","Ixelles","Duplex",5,1967,3,3,1,1584,3,8,4,0,3,0,124000
"1393",1393,85,"RL",7838,1,"Inside","Ixelles","1Fam",5,1967,3,3,1,900,3,6,7,1,3,0,123000
"1394",1394,190,"RM",10800,1,"Inside","Hasselt","2fmCon",6,1905,3,3,0,1912,3,7,7,1,4,0,163000
"1395",1395,120,"RL",4045,1,"Inside","Antwerp","TwnhsE",7,2006,3,3,1,1500,4,6,7,1,3,0,246578
"1396",1396,60,"RL",12665,1,"Inside","Seraing","1Fam",8,2005,3,4,1,2482,4,9,7,1,3,0,281213
"1397",1397,20,"RL",57200,1,"Inside","Seraing","1Fam",5,1948,3,3,1,1687,3,7,6,2,3,0,160000
"1398",1398,70,"RM",6120,1,"Inside","Liège","1Fam",5,1920,3,3,1,1513,3,8,7,0,2,0,137500
"1399",1399,50,"RL",7200,1,"Inside","Ixelles","1Fam",5,1950,3,3,1,1904,3,7,6,0,3,0,138000
"1400",1400,50,"RL",6171,1,"Inside","Genk","1Fam",6,1925,3,3,1,1608,4,7,7,1,2,0,137450
"1401",1401,50,"RM",6000,1,"Corner","Liège","1Fam",6,1929,3,3,1,1158,3,5,7,1,3,0,120000
"1402",1402,60,"RL",7415,1,"Inside","Namur","1Fam",6,2004,3,3,1,1593,3,8,7,1,3,0,193000
"1403",1403,20,"RL",6762,1,"Inside","Schaerbeek","1Fam",7,2006,3,4,1,1294,4,6,7,1,3,0,193879
"1405",1405,50,"RL",10410,1,"Corner","Hasselt","1Fam",3,1915,3,3,1,1214,3,6,7,0,3,0,105000
"1406",1406,120,"RM",3842,1,"Inside","Anderlecht","TwnhsE",8,2004,3,3,1,1646,4,5,7,1,3,0,275000
"1407",1407,85,"RL",8445,1,"Corner","Schaerbeek","1Fam",5,1972,3,3,1,768,3,5,7,0,3,0,133000
"1410",1410,60,"RL",20544,1,"CulDSac","LaLouviere","1Fam",7,1986,4,3,1,2093,3,7,7,1,3,0,215000
"1411",1411,60,"RL",12420,1,"Inside","Schaerbeek","1Fam",7,2001,3,3,1,1840,4,6,7,0,3,0,230000
"1412",1412,50,"RL",9600,1,"Inside","Ixelles","1Fam",6,1950,4,3,1,1668,3,6,5,0,3,0,140000
"1413",1413,90,"RL",7200,1,"Inside","Ixelles","Duplex",4,1949,3,0,0,1040,3,6,7,0,3,0,90000
"1414",1414,20,"RL",10994,1,"Corner","Kortrijk","1Fam",8,2005,3,4,1,1844,4,7,7,1,3,0,257000
"1415",1415,50,"RL",13053,1,"Inside","Liège","1Fam",6,1923,3,3,1,1848,4,8,7,1,3,0,207000
"1416",1416,120,"RL",3635,1,"Inside","Antwerp","TwnhsE",7,2007,3,3,1,1569,4,7,7,1,3,0,175900
"1418",1418,60,"RL",16545,1,"Inside","Aalst","1Fam",8,1998,3,3,1,2450,4,7,7,1,3,0,340000
"1419",1419,20,"RL",9204,1,"Inside","Ixelles","1Fam",5,1963,3,3,1,1144,3,6,7,0,3,0,124000
"1420",1420,20,"RL",16381,1,"Inside","Anderlecht","1Fam",6,1969,4,3,1,1844,4,7,7,1,3,0,223000
"1422",1422,120,"RL",4043,1,"Inside","Mechelen","TwnhsE",6,1977,3,3,1,1069,3,4,7,1,3,0,127500
"1423",1423,120,"RM",4435,1,"Inside","Schaerbeek","TwnhsE",6,2003,3,3,1,848,4,3,7,0,3,0,136500
"1424",1424,80,"RL",19690,1,"CulDSac","Bruges","1Fam",6,1966,4,3,1,2201,4,8,7,1,4,738,274970
"1425",1425,20,"RL",9503,1,"Inside","Ixelles","1Fam",5,1958,3,3,1,1344,3,6,6,1,3,0,144000
"1426",1426,20,"RL",10721,1,"Inside","Ixelles","1Fam",6,1959,3,3,1,1252,4,7,7,0,3,0,142000
"1427",1427,60,"RL",10944,1,"Inside","Aalst","1Fam",7,1994,3,3,1,2127,4,5,7,2,3,0,271000
"1429",1429,30,"RM",7200,1,"Corner","Hasselt","1Fam",5,1940,4,3,1,804,4,4,7,2,3,0,119000
"1430",1430,20,"RL",12546,1,"Corner","LaLouviere","1Fam",6,1981,4,3,1,1440,4,7,7,1,3,0,182900
"1431",1431,60,"RL",21930,1,"Inside","Namur","1Fam",5,2005,3,4,1,1838,3,7,7,1,3,0,192140
"1432",1432,120,"RL",4928,1,"Inside","Mechelen","TwnhsE",6,1976,3,3,1,958,3,5,7,0,3,0,143750
"1433",1433,30,"RL",10800,1,"Inside","Hasselt","1Fam",4,1927,3,3,1,968,3,5,7,0,2,0,64500
"1434",1434,60,"RL",10261,1,"Inside","Namur","1Fam",6,2000,3,3,1,1792,3,8,7,1,3,0,186500
"1435",1435,20,"RL",17400,1,"Inside","Mons","1Fam",5,1977,3,3,1,1126,3,5,7,1,3,0,160000
"1437",1437,20,"RL",9000,1,"FR2","Ixelles","1Fam",4,1971,3,3,1,864,3,5,7,0,3,0,120500
"1438",1438,20,"RL",12444,1,"FR2","Uccle","1Fam",8,2008,3,3,1,1932,5,7,7,1,3,0,394617
"1439",1439,20,"RM",7407,1,"Inside","Hasselt","1Fam",6,1957,3,3,1,1236,3,6,7,0,3,0,149700
"1440",1440,60,"RL",11584,1,"Inside","LaLouviere","1Fam",7,1979,3,3,1,1725,3,6,7,1,3,0,197000
"1441",1441,70,"RL",11526,1,"Inside","Anderlecht","1Fam",6,1922,3,3,1,2555,3,11,6,1,3,0,191000
"1442",1442,120,"RM",4426,1,"Inside","Schaerbeek","TwnhsE",6,2004,3,3,1,848,4,3,7,1,3,0,149300
"1443",1443,60,"FV",11003,1,"Inside","Ostend","1Fam",10,2008,3,3,1,2007,5,10,7,1,3,0,310000
"1444",1444,30,"RL",8854,1,"Inside","Liège","1Fam",6,1916,3,3,0,952,2,4,7,1,2,0,121000
"1445",1445,20,"RL",8500,1,"FR2","Schaerbeek","1Fam",7,2004,3,3,1,1422,4,7,7,0,3,0,179600
"1446",1446,85,"RL",8400,1,"Inside","SintNiklaas","1Fam",6,1966,3,3,1,913,3,6,7,0,3,0,129000
"1447",1447,20,"RL",26142,1,"CulDSac","Mons","1Fam",5,1962,3,3,1,1188,3,6,7,0,3,0,157900
"1448",1448,60,"RL",10000,1,"Inside","Schaerbeek","1Fam",8,1995,3,3,1,2090,4,8,7,1,3,0,240000
"1450",1450,180,"RM",1533,1,"Inside","SintJansMolenbeek","Twnhs",5,1970,3,3,1,630,5,3,7,0,0,0,92000
"1451",1451,90,"RL",9000,1,"FR2","Ixelles","Duplex",5,1974,3,3,1,1792,3,8,7,0,0,0,136000
"1452",1452,20,"RL",9262,1,"Inside","Ostend","1Fam",8,2008,3,3,1,1578,5,7,7,1,3,0,287090
"1453",1453,180,"RM",3675,1,"Inside","Bruges","TwnhsE",5,2005,3,3,1,1072,3,5,7,0,3,0,145000
"1454",1454,20,"RL",17217,1,"Inside","Mons","1Fam",5,2006,3,3,1,1140,3,6,7,0,0,0,84500
"1457",1457,20,"RL",13175,1,"Inside","LaLouviere","1Fam",6,1978,3,3,1,2073,3,7,6,2,3,0,210000
"1458",1458,70,"RL",9042,1,"Inside","Anderlecht","1Fam",7,1941,4,4,1,2340,4,9,7,2,3,0,266500
"1460",1460,20,"RL",9937,1,"Inside","Bruges","1Fam",5,1965,3,3,1,1256,3,6,7,0,3,0,147500
